Specified Values,Specified Attribute Names,sfdm2,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"[51.230637050000006,87.5220937], 0.0, 1.0, [5.475,22.525], [-439150.30000000005,378297.62], [-199138.50238129997,184399.42195235], [2.0908090229999985,37.1706291175], [-41.1,47.1], 0.0, 1.0, [0.759999771,1.2199997710000001], [0.5849997,1.0149997], 2.0, [-52.80078125,67.19921875], [7.0767823750000005,7.722045625], [32.935,115.065], [800.0,6830.0], [-2.0145071922753894,3.1189584572567193]","age, hospdead, num.co, edu, charges, totmcst, sps, hday, dementia, ca, prg2m, prg6m, dnr, wblc, ph, bun, urine, adlsc",4.0,1.0,1.0,1,69.0,9728,9475,0.391304347826087,0.0036138330357183023,1,1
"0.0, [182.67999999999995,1479.3200000000002], [0.53874755889,0.82554687546], [-21.325249987770533,56.125], 0.0, 2.0, [-1.521074127,2.6170996140000002]","hospdead, d.time, surv6m, hday, dementia, dnr, adlsc",4.0,0.44855981016533175,0.8518518518518519,1,25.552818313305565,9993,9477,0.15217391304347827,0.0013383133184975548,69,81
"1.0, [0.629999999999999,47.370000000000005], [-12.711442715500006,43.711442715500006], [3.4400000000000013,53.89], [0.48426757854,0.78522705111], [-54.125,59.125], 0.0, [57.49999999999999,162.5], [32.74986715,40.04701285]","death, avtisst, sps, aps, surv6m, hday, ca, hrt, temp",4.0,0.06092699470458736,0.5714285714285714,1,21.589376358510762,9977,9477,0.1956521739130435,0.001130730456593361,16,28
"[-111.11000000000001,841.11], 0.0, [12.575,23.425], [6.5,67.5], [-173413.83000000002,424509.83], [17.99,62.010000000000005], 0.0, [87.91,138.09], [-6.500000000000007,116.5], [34.8006647,38.1993353], [129.44,150.56], [215.32798089000002,624.67201911], 0.0, [-1.343916018,1.343916018]","d.time, dzgroup, edu, scoma, charges, aps, dementia, meanbp, hrt, temp, sod, glucose, adls, adlsc",3.0,1.0,1.0,1,2.0,9482,9482,0.30434782608695654,0.00010474878364400877,1,1
"[49.7385472,96.06735280000001], 1.0, 0.0, [-44.4,64.4], 0.0, [-28.500000000000004,28.500000000000004], [-80374.21839595,111537.65599595], [29.61,53.39], [-10.328506771,62.922256771], [-2.4399999999999977,88.44], [0.396627197435,1.085306396565], 0.0, [35.8946102,40.2928898], [-224.682505,398.963745], [-18.570014958,19.169990538], [108.84,149.16], [-199.87203136,471.87203136], 1.0","age, sex, hospdead, slos, dzgroup, scoma, totmcst, avtisst, sps, aps, surv2m, diabetes, temp, pafi, bili, sod, glucose, adls",2.0,1.0,1.0,1,12.0,9484,9484,0.391304347826087,0.0006284927018640526,1,1
"[64.3714575,105.7364625], [85.70999999999998,754.29], 0.0, [8.0,80.0], [-257216.07,544256.0700000001], [15520.9375,173823.9375], [-0.05468383786499997,0.504635009865], 1.0, 1.0, [-54.35,56.35], [-13.690000000000005,113.69], [19.9,54.1], [35.34482525,40.84267475], [0.3387499999999761,474.66125], [7.090180495,7.5289595049999996]","age, d.time, dzgroup, scoma, charges, totcst, surv6m, diabetes, ca, dnrday, meanbp, resp, temp, pafi, ph",3.0,1.0,1.0,1,1.0,9489,9489,0.32608695652173914,5.2374391822004384e-05,1,1
"1.0, [182.67999999999995,1479.3200000000002], [6.08,25.92], [0.629999999999999,47.370000000000005], [3.4400000000000013,53.89], [-54.125,59.125], 0.0, 2.0, [-5.5704740942,6.8572055116], [7.067016375000001,7.712279625]","death, d.time, edu, avtisst, aps, hday, ca, dnr, crea, ph",4.0,0.5904900000000001,0.9,1,32.889088,9966,9490,0.21739130434782608,0.0017225459815803825,9,10
"1.0, [-72.3,58.6], [-344.81,404.81], [-247730.6,261140.6], [-52.655,21.580000000000002], 0.0, [-17.8007812,52.3984375], [-2.7342148619,7.7425761386000005]","death, slos, d.time, charges, hday, diabetes, wblc, crea",0.0,0.1134276198236865,0.6470588235294118,1,29.42423308444315,9997,9492,0.17391304347826086,0.0014811630602962252,143,221
"[58.0885782,87.8713818], 0.0, 3.0, [-0.5250000000000004,16.525], 3.0, [-156737.5809,172532.6591], [-80243.36343625,97452.81655624999], [0.516668701525,1.147149658475], [0.42985961884499996,1.121898193155], 1.0, 1.0, 0.0, [-78.18,84.18], [-36.5,53.5], [-16.926502610600004,18.926502610600004], [-2.0937692287999994,4.4936715688], [129.0,145.0], 1.0, [0.009746091999999873,1.9902539080000001]","age, dzclass, num.co, edu, income, totcst, totmcst, surv2m, surv6m, diabetes, ca, dnr, dnrday, wblc, bili, crea, sod, adls, adlsc",3.0,1.0,1.0,1,11.0,9501,9501,0.41304347826086957,0.0005761183100420483,1,1
"[70.9415434811309,99.65089315], 1.0, [-347.02,747.02], 0.0, 0.0, [0.375,23.625], [-28.500000000000004,28.500000000000004], [41075.869999999995,345017.63], [12.52,55.980000000000004], [-0.7000000000000028,98.7], [0.20534912145999998,0.55453857454], [-0.02717651333500004,0.551102295335], [-38.245000000000005,60.245000000000005], 0.0, 1.0, 2.0, [-15.5,70.5], [-0.15000000000000036,24.15], [-229.700625,411.513125], [-1.1695788940000003,5.969383494000001], [7.2908693499999995,7.54897465], [1.1848877050000002,4.367846695]","age, death, d.time, dzgroup, dzclass, edu, scoma, totcst, avtisst, aps, surv2m, surv6m, hday, diabetes, ca, dnr, wblc, resp, pafi, alb, ph, adlsc",3.0,0.1,1.0,1,6.5,9502,9502,0.4782608695652174,0.0003404335468430285,0,0
"[47.530986850000005,99.65089315], 1.0, [-347.02,747.02], 0.0, 0.0, 2.0, [0.375,23.625], [12.52,55.980000000000004], [-0.7000000000000028,98.7], [0.20534912145999998,0.55453857454], [-0.02717651333500004,0.551102295335], [-38.245000000000005,60.245000000000005], 0.0, 1.0, 2.0, [-15.5,70.5], [-229.700625,411.513125], [-1.1695788940000003,5.969383494000001], [7.2908693499999995,7.54897465], [1.1848877050000002,4.367846695]","age, death, d.time, dzgroup, dzclass, num.co, edu, avtisst, aps, surv2m, surv6m, hday, diabetes, ca, dnr, wblc, pafi, alb, ph, adlsc",3.0,0.1,1.0,1,6.5,9502,9502,0.43478260869565216,0.0003404335468430285,0,0
"[72.08910854999999,96.08081145], 1.0, [182.67999999999995,1479.3200000000002], [0.995000000000001,23.005], [-127700.62,98780.95479999999], [0.6967895509500001,0.98118896505], 0.0, 2.0, [27.519999999999996,166.48000000000002], [121.0,153.0]","age, death, d.time, edu, totcst, surv6m, dementia, dnr, meanbp, sod",4.0,0.0003200000000000001,0.2,2,30.4,9599,9504,0.21739130434782608,0.0031843630227778663,1,5
"1.0, [-245.76999999999998,341.77], 2.0, 0.0, [-0.170000072,0.569999928], 0.0, [-133.53,142.53]","death, d.time, dzclass, diabetes, prg2m, dnr, dnrday",0.0,0.3276800000000001,0.8,1,25.488511999999997,9929,9506,0.15217391304347827,0.0013349453144478605,8,10
"1.0, 0.0, [-72.3,94.3], [-4.3149999999999995,18.314999999999998], [8.399999999999999,149.00756784546041], 0.0, 0.0, [-17.8007812,110.88249601171762], [-59.0,139.0], [9.5,54.5], [36.0963266,41.2942934], [128.48,151.52]","death, sex, slos, edu, aps, dementia, dnr, wblc, hrt, resp, temp, sod",0.0,0.2535525376,0.76,2,35.866387870728495,9943,9506,0.2608695652173913,0.0037569605031630396,19,25
"[60.36545849999999,85.1844615], 0.0, [-42.0,60.0], 1.0, 5.0, 3.0, [-137246.14,193520.14], [-189653.09829145003,215494.19209145], 1.0, [-1.9142533855000003,34.711128385500004], [0.714999905,0.984999905], 2.0, [80.25999999999999,149.74], [-19.5,139.5], [-3.400000000000002,43.400000000000006], [32.94517715,40.24232285], [-13.981575392600002,15.581428912600002], [-226.36803233999996,466.36803233999996], [-1485.0,3825.0], 3.0, 4.0, [2.0194921839999997,5.980507816]","age, hospdead, slos, dzgroup, num.co, income, charges, totmcst, race, sps, prg2m, dnr, meanbp, hrt, resp, temp, bili, glucose, urine, adlp, adls, adlsc",3.0,1.0,1.0,1,14.0,9508,9508,0.4782608695652174,0.0007332414855080614,1,1
"0.0, [-422.24,550.24], 1.0, 1.0, 2.0, [-412662.52,452418.52], [-228554.79524995002,247670.96712995], 2.0, 2.0, [-70.335,88.335], [23.4,100.6], [-45.5,58.5], [74.5,155.5], [-40.769375000000025,424.769375], [-1.4619290124000002,3.6616360524], [365.55198726000003,638.44801274], [-30.615000000000002,70.61500000000001], 2.0, [0.4242187599999998,3.25351564]","hospdead, d.time, dzgroup, dzclass, num.co, charges, totmcst, ca, dnr, dnrday, meanbp, wblc, hrt, pafi, crea, glucose, bun, adlp, adlsc",3.0,1.0,1.0,1,21.0,9511,9511,0.41304347826086957,0.001099862228262092,1,1
"[-79.30000000000001,52.2], 1.0, 0.0, [-33.0,22.5], [-337585.95,362111.95], [6.989999999999998,51.010000000000005], [0.37025390654,1.1323085243641358], 0.0, [0.8049999999999999,1.195], 2.0, [-117.15,141.15], [51.5,192.5], [9.100000000000001,46.9], [-19.542600637,21.342405317], [-2.1447914089999998,3.344742589], [112.4,162.0], 0.0","slos, dzclass, income, scoma, charges, aps, surv6m, dementia, prg2m, dnr, dnrday, hrt, resp, bili, crea, sod, adlp",4.0,0.2373046875,0.75,1,39.25,9940,9513,0.3695652173913043,0.002055694879013672,3,4
"[18.652466499999996,76.56347350000001], 0.0, [-36.2,62.4], [1390.8,2201.2], 1.0, [2.545,21.455], [0.37025390654,1.5319319830553497], [-27.869999999999997,23.785], 1.0, 0.0, 2.0, [33.54494255,40.8926552], 0.0, [-2.440268559,2.485380862]","age, hospdead, slos, d.time, dzclass, edu, surv6m, hday, diabetes, dementia, dnr, temp, adls, adlsc",4.0,1.0,1.0,1,18.0,9850,9513,0.30434782608695654,0.0009427390527960789,1,1
"[-41.4,67.4], [-4.829264270543963,23.8552945016924], 4.0, [0.57511718798,1.23469726602], [-49.715,51.715], 0.0, 0.0, [0.539999619,1.259999619], 2.0, [-82.94,108.94], [51.5,192.5], [7.145932885,7.773989115], 0.0, [-1.521074127,1.5911524410000002]","slos, scoma, race, surv2m, hday, diabetes, dementia, prg2m, dnr, dnrday, hrt, ph, adlp, adlsc",4.0,0.3276800000000001,0.8,1,45.373992039307495,9996,9515,0.30434782608695654,0.0023764352375951984,24,30
"[40.68502785,76.25893215], 1.0, 6.0, [5.125,12.875], 3.0, [-31.0,31.0], [-358668.51,391916.51], [-191136.63739145003,214010.65299145], [-17.762381130500003,48.5592561305], [0.437689209525,1.068170166475], 0.0, [0.514999714,1.084999714], [-53.4023438,94.5976562], [-30.5,164.5], [-3.6235650648,6.6235650648], [119.2,160.8], [-220.36803233999996,472.36803233999996], [-1.6499999999999986,55.65], 2.0, [0.9841259729999998,5.015874027000001]","age, death, dzgroup, edu, income, scoma, charges, totmcst, sps, surv2m, diabetes, prg2m, wblc, hrt, crea, sod, glucose, bun, adlp, adlsc",3.0,1.0,1.0,1,14.0,9518,9518,0.43478260869565216,0.0007332414855080614,1,1
"0.0, [6.405,21.595], 3.0, [-4.829264270543963,23.8552945016924], [-267532.27,279504.27], 4.0, [0.57511718798,1.23469726602], [-49.715,51.715], 0.0, 0.0, [0.539999619,1.259999619], 2.0, [-82.94,108.94], [51.5,192.5], [7.145932885,7.773989115], 0.0","death, edu, income, scoma, charges, race, surv2m, hday, diabetes, dementia, prg2m, dnr, dnrday, hrt, ph, adlp",4.0,1.0,1.0,1,53.0,9974,9527,0.34782608695652173,0.0027758427665662325,5,5
"[32.358316949999995,82.82362305000001], 1.0, 1.0, 0.0, [-17.200000000000003,71.2], [-279.24,693.24], 2.0, 1.0, [6.574999999999999,17.425], 0.0, [23.5,98.5], [-162649.85,217277.35], [-208948.67808995,267277.08428995], [2.919999999999998,54.58], [-2.110000000000003,56.11], [0.552489013945,0.911378174055], 0.0, [0.365,0.635], [0.255,0.745], [-65.25,119.25], [-5.515000000000001,131.515], [-61.60003662,62.39996338], [-0.24963992999999984,6.04944453], [-20.587503435000002,26.587503435000002], [-5.004553991000001,7.804358671], [127.84,152.16], [7.241572270000001,7.63733373], [206.07198236000002,583.92801764], [4010.0,6890.0], 0.0","age, death, sex, hospdead, slos, d.time, dzgroup, dzclass, edu, income, scoma, totcst, totmcst, avtisst, aps, surv2m, dementia, prg2m, prg6m, dnrday, meanbp, wblc, alb, bili, crea, sod, ph, glucose, urine, adls",2.0,1.0,1.0,1,14.0,9537,9537,0.6521739130434783,0.0007332414855080614,1,1
"0.0, [-36.2,62.4], [348.76,1150.416850271028], [-244133.71000000002,558524.08], [-143729.4855931,183231.4855931], 0.0, 2.0, [-137.72875,371.72875], [-5.5704740942,7.9703764342], [121.0,162.0], 0.0, [-2.0145071922753894,3.1189584572567193]","hospdead, slos, d.time, charges, totmcst, dementia, dnr, pafi, crea, sod, adlp, adlsc",4.0,0.44370531249999995,0.85,1,42.22724408018207,9974,9538,0.2608695652173913,0.0022116262270188707,17,20
"[40.26553835,67.56644165], 0.0, 0.0, [-45.9,79.9], 5.0, [4.335,17.665], 0.0, [-23.0,23.0], [-212326.7856901,256791.12949010002], 0.0, [0.6199996999999999,0.9799997], [-69.11,71.11], [50.485,187.515], [-7.105427357601002e-15,84.0], [38.514375,486.485625], [-14.8105266542,16.0104778342], 0.0","age, sex, hospdead, slos, dzgroup, edu, income, scoma, totmcst, dementia, prg6m, dnrday, meanbp, hrt, pafi, bili, adls",3.0,1.0,1.0,1,4.0,9540,9540,0.3695652173913043,0.00020949756728801754,1,1
"0.0, 0.0, [209.25,1728.75], 0.0, 3.0, [5.5,76.5], [-172975.75984235,189524.44734235], 4.0, [-9.630444179500003,62.6304441795], [-47.510000000000005,49.510000000000005], 0.0, 1.0, [-104.545,120.545], [33.5,174.5], [33.74947615,39.04740385], [35.811874999999986,589.188125], [-4.5981150046999995,6.197968524699999], [7.154375679999999,7.70500032], [-61.64802498999995,473.64802498999995], [-62.75999999999999,74.75999999999999], 7.0, [5.762182615,8.237817385]","death, hospdead, d.time, dzgroup, income, scoma, totmcst, race, sps, hday, dementia, ca, dnrday, hrt, temp, pafi, crea, ph, glucose, bun, adls, adlsc",3.0,1.0,1.0,1,14.0,9543,9543,0.4782608695652174,0.0007332414855080614,1,1
"1.0, 1.0, [-72.3,58.6], 3.0, 4.0, [-19.580000000000002,21.580000000000002], [-17.0,37.0]","death, hospdead, slos, income, race, hday, resp",0.0,1.0,1.0,1,46.77060303073866,9997,9545,0.15217391304347827,0.0024495818888833325,25,25
"1.0, 1.0, [-460.11,492.11], 0.0, [-81.25,142.53], [-16.480000000000004,122.48], [-102.48188,319.13812], [-2.511000981,2.511000981]","death, hospdead, d.time, diabetes, dnrday, meanbp, pafi, adlsc",0.0,0.8782030639030666,0.9743589743589743,1,44.65515828367866,9965,9545,0.17391304347826086,0.0023387867568230108,38,39
"0.0, [-62.39999999999999,80.39999999999999], [348.76,1479.3200000000002], [6.08,25.92], [-244133.71000000002,378297.62], [-114007.46780000001,145609.4522], [32.7,75.3], 2.0, [-15.444999999999993,125.445], [-52.80078125,87.5976562], [34.149319750000004,38.64756025], [-5.5704740942,7.9703764342], [121.0,153.0], 0.0","hospdead, slos, d.time, edu, charges, totcst, aps, dnr, meanbp, wblc, temp, crea, sod, adls",4.0,0.6903615309097401,0.9285714285714286,1,36.826721792,9968,9547,0.30434782608695654,0.0019287771566541556,13,14
"1.0, 4.0, 0.0, [0.8200000000000001,1.2199997710000001], [0.8649998,1.1149998], 2.0, [-52.80078125,67.19921875], [34.4006256,37.5993744], [-1.521074127,2.510673927]","death, race, dementia, prg2m, prg6m, dnr, wblc, temp, adlsc",4.0,0.28462802079628785,0.7777777777777778,1,40.4624,9880,9548,0.1956521739130435,0.0021191935916586705,7,9
"1.0, [-120617.0225,138999.89750000002], [0.175,0.825], [34.9951576,42.1923424]","hospdead, totcst, prg2m, temp",0.0,0.9020399801470746,0.9795918367346939,1,44.524325565367036,9986,9550,0.08695652173913043,0.00233193447277102,48,49
"[50.4175582,80.2003618], 0.0, 1.0, [6.42,17.58], [-1.858566891999999,45.655441892], [20.99,65.01], [0.454967041495,1.2111590298289923], [0.72226074242,0.98770019558], 0.0, [0.4999997,1.0999997], 2.0, [-104.15,154.15], [32.41499999999999,165.585], [-9.650000000000002,41.650000000000006], [124.576875,572.548125]","age, sex, dzclass, edu, sps, aps, surv2m, surv6m, diabetes, prg6m, dnr, dnrday, meanbp, resp, pafi",2.0,0.13168724279835387,0.6666666666666666,1,28.52,9923,9555,0.32608695652173914,0.001493717654763565,4,6
"[50.4175582,80.2003618], 0.0, 1.0, [-2.1490802756829748,17.58], [1.3970494842960894,45.655441892], 0.0, [0.4999997,1.0999997], 2.0, [-104.15,154.15], [32.41499999999999,165.585], [-39.4003906,68.5996094], [-9.650000000000002,41.650000000000006], [124.576875,572.548125]","age, sex, dzclass, edu, sps, diabetes, prg6m, dnr, dnrday, meanbp, wblc, resp, pafi",2.0,0.06092699470458736,0.5714285714285714,1,27.095999999999997,9923,9555,0.2826086956521739,0.0014191365208090305,4,7
"[-109.1,139.1], 0.0, 0.0, [-345421.62,392441.62], [-130318.91090000002,154626.4891], [-4.423335999999999,35.756664], [2.2596532719999978,33.935659128], [-29.83,73.83], [0.5547412109200001,1.25312011708], [-35.015,37.015], 0.0, 0.0, 1.0, [-79.095,109.095], [-41.701171880000004,58.298828119999996], [2.400000000000002,45.599999999999994], [35.04513805,42.14236195], [-124.29624999999999,420.29625], [0.8900426980000002,5.509371302], [-2.1938668787999998,4.3935739188], [7.242226840000001,7.51753916], 3.0","slos, dzgroup, dzclass, charges, totcst, avtisst, sps, aps, surv2m, hday, diabetes, dementia, ca, dnrday, wblc, resp, temp, pafi, alb, crea, ph, adlp",2.0,1.0,1.0,1,23.0,9556,9556,0.4782608695652174,0.0012046110119061009,1,1
"[37.43708654999999,100.454993], 0.0, [-79.30000000000001,171.5], [-77047.49250000001,100251.86750000001], [-12.353818813500006,55.947568813500006], [-22.729999999999997,84.92], [-39.425000000000004,41.425000000000004], 0.0, 2.0, [0.514999714,1.084999714], [0.27999969999999996,1.0335208109536187], [-63.489999999999995,139.855], [33.149710750000004,39.64716925], 5.0","age, hospdead, slos, totcst, sps, aps, hday, dementia, ca, prg2m, prg6m, dnrday, temp, adls",2,0.03125,0.5,1,6.0,9879,9558,0.30434782608695654,0.0003142463509320263,1,2
"[58.75445649999999,116.6654635], 0.0, [1290.85,2405.15], 0.0, 0.0, 1.0, [85.5,114.5], [-169916.26,262624.26], [-126036.10620000001,158909.2938], [9.61,53.89], 4.0, [7.239999999999995,86.76], [-0.08865142823499998,0.19264007563499996], [-0.18308074956999998,0.21507843017], 1.0, [0.255,0.745], 2.0, [28.189999999999998,93.81], [33.64630705,35.60735637968778], [-15.554075621600001,17.153929141600003], [-0.15327476569999998,5.1532747657], [7.05030321,7.54930679], [2.080478514,3.919521486]","age, death, d.time, dzgroup, dzclass, num.co, scoma, charges, totcst, avtisst, race, aps, surv2m, surv6m, dementia, prg2m, dnr, meanbp, temp, bili, crea, ph, adlsc",3.0,0.1,1.0,1,2.0,9559,9559,0.5,0.00010474878364400877,0,0
"1.0, 1.0, [27.10387192679465,76.33588149650001], [15.309999999999999,70.69], [-17.2011719,86.1953125], [126.76,147.24]","death, hospdead, sps, aps, wblc, sod",0.0,0.8959286206856907,0.9782608695652174,1,37.5662334008802,9997,9560,0.13043478260869565,0.001967508627414568,45,46
"[16.58143665,72.01054335], 0.0, 1.0, 0.0, [-93.9,99.9], [5.9399999999999995,22.060000000000002], [-92247.4231,97716.1769], [-149246.50581355,156390.92377355], [0.70680419913,1.10496337887], [-18.11,20.11], [-50.504999999999995,56.504999999999995], [28.499999999999986,199.5], [32.149710750000004,38.64716925], [1.1226938045000003,6.4769155954999995], [7.311562840000001,7.58687516], [-199.37603037999997,451.37603038]","age, death, sex, hospdead, slos, edu, totcst, totmcst, surv6m, hday, dnrday, hrt, temp, alb, ph, glucose",2.0,5.949901826619859e-05,0.14285714285714285,1,40.064,9564,9564,0.34782608695652173,0.002098327633956784,1,7
"0.0, [348.76,1321.24], [-26.0,26.0], [0.629999999999999,47.370000000000005], [-21.325249987770533,59.125], 0.0, 2.0, [-0.25,40.25], [-5.5704740942,7.9703764342], [121.0,153.0], 0.0, 0.0, [-0.49853101407478756,2.025620119]","hospdead, d.time, scoma, avtisst, hday, dementia, dnr, resp, crea, sod, adlp, adls, adlsc",4.0,0.3666478320532007,0.8181818181818182,1,38.70044540018439,9968,9565,0.2826086956521739,0.0020269122910753445,18,22
"[69.1348773,113.8090827], 1.0, 0.0, [-27.700000000000003,77.7], [-273.42,415.42], 0.0, 2.0, [6.305,27.695], [-25.0,43.0], [-354878.85000000003,472036.85000000003], 4.0, [25.15,74.85], [-0.14886840851000002,0.47681030251], [-11.314999999999998,31.314999999999998], 0.0, 2.0, [0.009999952000000034,0.589999952], [-6.829999999999998,112.83], [-61.400146480000004,64.59985352], [6.649999999999999,45.35], [33.74626795,38.64435205], [100.13624999999996,679.86375], [123.28,152.72], [7.21608417,7.78391583], [1.736562496,6.2634375040000005]","age, death, hospdead, slos, d.time, dzclass, num.co, edu, scoma, charges, race, aps, surv6m, hday, dementia, ca, prg2m, meanbp, wblc, resp, temp, pafi, sod, ph, adlsc",3.0,1.0,1.0,1,12.0,9566,9566,0.5434782608695652,0.0006284927018640526,1,1
"0.0, 0.0, [-36.2,52.2], [-357444.07999999996,558524.08], [-199138.50238129997,162329.63159535], [8.1569346635,38.843065336500004], [0.37025390654,1.1323085243641358], 0.0, [0.24,0.76], 2.0, [-41.405,139.405], [37.073125000000005,291.801875], [-5.4706205742,8.0702299542], [100.42835011374598,162.0], [7.0767823750000005,7.722045625], [-2.0145071922753894,3.1189584572567193]","death, hospdead, slos, charges, totmcst, sps, surv6m, dementia, prg6m, dnr, dnrday, pafi, crea, sod, ph, adlsc",4.0,0.34765472254481466,0.8095238095238095,1,40.48880788780745,9996,9569,0.34782608695652173,0.002120576688721889,17,21
"[50.802856299999995,112.0230637], 1.0, [-71.2,85.2], [-566.8,648.8], 2.0, 1.0, [-0.5949999999999998,14.594999999999999], 3.0, [2.25,63.75], [3.299999999999997,102.7], [0.15903198209500002,0.42092407190500003], [-0.11726928751500001,0.34724975551500004], [-40.160000000000004,42.160000000000004], 0.0, 2.0, [0.584999619,1.214999619], 1.0, [-111.7,109.7], [12.649999999999999,51.35], [-28.171875,191.421875], [0.762182615,3.237817385]","age, death, slos, d.time, dzgroup, dzclass, edu, income, avtisst, aps, surv2m, surv6m, hday, dementia, ca, prg2m, dnr, dnrday, resp, pafi, adlsc",0.0,1.0,1.0,1,1.0,9571,9571,0.45652173913043476,5.2374391822004384e-05,1,1
"[37.43708654999999,100.454993], [-79.30000000000001,171.5], 0.0, [-77047.49250000001,100251.86750000001], [-12.353818813500006,55.947568813500006], [-22.729999999999997,84.92], [-39.425000000000004,41.425000000000004], 0.0, 2.0, [0.27999969999999996,1.0335208109536187], [-63.489999999999995,139.855], [33.149710750000004,39.64716925], 5.0","age, slos, dzclass, totcst, sps, aps, hday, dementia, ca, prg6m, dnrday, temp, adls",2,0.03125,0.5,1,6.0,9879,9575,0.2826086956521739,0.0003142463509320263,1,2
"[37.43708654999999,100.454993], 1.0, 0.0, [-79.30000000000001,171.5], 2.0, [-77047.49250000001,100251.86750000001], [-12.353818813500006,55.947568813500006], [-22.729999999999997,146.25380633842013], [-0.04832153357500002,0.378277587575], [-39.425000000000004,41.425000000000004], 2.0, [0.27999969999999996,1.0335208109536187], [-63.489999999999995,139.855], [33.149710750000004,39.64716925], 5.0","age, sex, hospdead, slos, num.co, totcst, sps, aps, surv6m, hday, ca, prg6m, dnrday, temp, adls",2,0.02373046875,0.75,1,16.5,9575,9575,0.32608695652173914,0.0008641774650630723,0,0
"[17.614987,67.252993], 1.0, 1.0, [-72.3,58.6], [0.7049996000000001,1.0949996]","age, death, hospdead, slos, prg6m",0.0,1.0,1.0,1,31.72,9957,9576,0.10869565217391304,0.001661315708593979,6,6
"1.0, 0.0, [-20.380000000000003,35.38], 1.0, 0.0, [74.625,219.375], [9.5,54.5], [34.6966785,41.6939415]","death, hospdead, avtisst, ca, dnr, meanbp, resp, temp",0.0,0.13168724279835387,0.6666666666666666,2,16.28,9953,9577,0.17391304347826086,0.001705310197724463,4,6
"1.0, [-613.6266878065892,1479.3200000000002], 4.0, 2.0, [-180957.81,378297.62], 0.0, 0.0, 2.0, [-52.80078125,67.19921875], [-5.5704740942,6.8572055116], [-2.6170996140000002,2.6170996140000002]","death, d.time, dzgroup, dzclass, charges, dementia, ca, dnr, wblc, crea, adlsc",4.0,0.43375716751999094,0.8461538461538461,1,25.845654528,9952,9578,0.2391304347826087,0.0013536504371456338,11,13
"4.0, [6.11,17.89], [-27.500000000000004,27.500000000000004], 0.0, 2.0, [-5.5704740942,6.8572055116], [119.24,162.76], [-2.6170996140000002,2.510673927]","dzgroup, edu, scoma, ca, dnr, crea, sod, adlsc",4.0,1.0,1.0,1,28.536448,9952,9578,0.17391304347826086,0.0014945791087602534,10,10
"0.0, 1.0, [-48.50000000000001,70.5], 4.0, [-33.0,33.0], [-442023.19,461223.19], [-193099.737,205823.823], [-209259.48021085,224319.19897085], [1.7400000000000002,31.259999999999998], 3.0, 0.0, [0.29000000000000004,0.71], [0.049999899999999986,0.7499999], 0.0, [-120.61500000000001,126.61500000000001], [18.4,95.6], [-40.701171880000004,57.298828119999996], [8.899999999999999,43.1], [33.24486435,38.94263565], [151.03437499999998,458.46562500000005], [112.92,157.08], [7.248852575,7.549975425], [235.0,4735.0], 7.0","death, sex, slos, num.co, scoma, charges, totcst, totmcst, avtisst, race, dementia, prg2m, prg6m, dnr, dnrday, meanbp, wblc, resp, temp, pafi, sod, ph, urine, adls",3.0,1.0,1.0,1,9.0,9580,9580,0.5217391304347826,0.00047136952639803944,1,1
"[50.4175582,80.2003618], 0.0, 1.0, [14.975452086840642,17.58], [-1.858566891999999,45.655441892], [20.99,65.01], [0.454967041495,1.2111590298289923], [0.72226074242,0.98770019558], 0.0, [0.4999997,1.0999997], 2.0, [-104.15,154.15], [32.41499999999999,165.585], [-9.650000000000002,41.650000000000006], [124.576875,572.548125]","age, sex, dzclass, edu, sps, aps, surv2m, surv6m, diabetes, prg6m, dnr, dnrday, meanbp, resp, pafi",3,0.1,1.0,1,15.0,9582,9582,0.32608695652173914,0.0007856158773300657,0,0
"0.0, [-40.900000000000006,50.900000000000006], 4.0, 2.0, [-13.5,13.5], [-144827.25,173217.25], [-208617.78060000003,228298.4994], [-1.8228157025000016,32.8228157025], [0.55238281216,1.09556640584], 0.0, [78.0,168.0], [11.3,52.7], [36.048150750000005,42.54560925], [4.216873167999999,29.376876832], [114.8,153.2], [0.26556154900000006,3.165590851]","hospdead, slos, dzgroup, dzclass, scoma, charges, totcst, sps, surv2m, dementia, hrt, resp, temp, bili, sod, adlsc",3.0,1.0,1.0,1,19.0,9586,9586,0.34782608695652173,0.0009951134446180834,1,1
"1.0, 0.0, [-36.2,62.4], [-22.37996128599224,4.589885107793503], [-244133.71000000002,558524.08], [-127700.62,98780.95479999999], [0.26176391566499996,0.82554687546], [-21.325249987770533,59.125], 0.0, [-7.0,47.0], [120.64,151.36], [800.0,6830.0], [-0.025620119000000052,2.025620119]","death, hospdead, slos, scoma, charges, totcst, surv6m, hday, diabetes, resp, sod, urine, adlsc",4.0,0.03943364769872244,0.5238095238095238,1,25.588999268945106,9905,9587,0.2826086956521739,0.01879855165676019,11,21
